Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
95.178281,487.469597,0.260314,0.631421,154.778501,0.073526,0.969051,0.003546,2.040217,0.975726,0.773889,0.0,-0.158595,0.738046,0.47619,0.320802,1.455217,0.004768,0.033333,2.0,0.483113,0.001824
117.932481,493.741323,0.137747,0.633762,174.917722,0.075454,0.778765,0.006535,2.053651,0.993928,0.782636,0.0,-0.146691,0.740972,0.47619,0.315789,1.417999,0.004236,0.033333,2.0,0.495677,0.001824
-181.695436,489.495406,0.238574,0.627389,-1821.719868,0.075295,0.982602,-0.000234,2.064072,1.020244,0.769311,0.0,-0.167767,0.740255,0.463659,0.313283,1.476402,-0.000406,0.033333,2.0,0.514702,0.001824
322.883635,466.636488,0.227827,0.627913,-197.791413,0.07003,0.904128,0.002302,2.027227,0.92473,0.775791,0.0,-0.14364,0.741434,0.501253,0.320802,1.432119,-0.003749,-0.033333,2.0,0.471676,0.001824
-686.486857,520.488164,0.163782,0.631297,210.673704,0.071524,0.792924,-0.004241,2.037483,1.013624,0.770862,0.0,-0.120993,0.736288,0.478697,0.308271,1.414017,0.003495,0.033333,2.0,0.506854,0.001824
188.217852,482.662851,0.181459,0.628933,641.191651,0.07697,0.907226,0.009184,2.033249,0.984548,0.780471,0.0,-0.170795,0.738649,0.493734,0.295739,1.45875,0.001152,0.033333,2.0,0.492169,0.001824
527.86866,439.667516,0.217562,0.627392,-525.029373,0.075957,0.953473,0.006319,2.026888,1.010034,0.772018,0.0,-0.160243,0.741109,0.478697,0.313283,1.456015,-0.001412,0.033333,2.0,0.509909,0.003649
132.425927,443.871165,0.282315,0.627001,-291.574457,0.072491,0.904952,0.004798,2.015489,0.969978,0.772773,0.0,-0.171012,0.736501,0.486216,0.308271,1.431459,-0.002526,0.033333,2.0,0.499144,0.001824
191.561208,493.83448,0.251524,0.629321,104.760848,0.070906,0.973751,0.009032,2.118305,0.986006,0.78429,0.0,-0.166132,0.738717,0.488722,0.328321,1.435861,0.007051,0.033333,2.0,0.501457,0.001824
83.938976,465.562824,0.214061,0.628959,1820.709866,0.070136,0.917399,0.005587,2.032028,1.013552,0.776802,0.0,-0.169976,0.741797,0.478697,0.308271,1.441022,0.000407,0.033333,2.0,0.510943,0.001824
291.362334,453.518538,0.194578,0.632182,189.865428,0.073036,0.921142,0.00235,2.086843,1.000445,0.773832,0.0,-0.147676,0.741781,0.468672,0.315789,1.409988,0.003907,-0.033333,2.0,0.504597,0.001824
187.301275,480.65737,0.069387,0.634522,-578.188232,0.074648,0.886085,0.000704,2.06405,1.009593,0.770223,0.0,-0.174752,0.743043,0.471178,0.318296,1.44323,-0.001285,0.033333,2.0,0.516549,0.001824
